date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:03:15	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2016%20Aug%202020%2012:03:13%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Users/thinkpad/Desktop/xyz/www.googletagmanager.com/gtm.275445.delayed	(from https://www.bookmundi.com/kathmandu/everest-base-camp-trek-3841)
18:03:16	3248/3248	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e1ed5b4-cb0%22	https://www.artfut.com/static/tagtag.min.js?campaign_code=916a7b5a1e	C:/Users/thinkpad/Desktop/xyz/www.artfut.com/static/tagtag.minb6d4.js	(from https://www.bookmundi.com/kathmandu/everest-base-camp-trek-3841)
18:03:16	137671/137671	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2016%20Aug%202020%2012:03:14%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/thinkpad/Desktop/xyz/connect.facebook.net/en_US/fbevents.js	(from https://www.bookmundi.com/kathmandu/everest-base-camp-trek-3841)
18:03:17	49475/49475	---M--	200	added ('OK')	image/jpeg	etag:%229acf4efacf040527f3053e2758ad0e05%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/16-days-manaslu-circuit-trekking-tour-2-17984_1559833743.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/16-days-manaslu-circuit-trekking-tour-2-17984_1559833743.jpg	(from https://www.bookmundi.com/kathmandu/16-days-manaslu-circuit-trekking-3905)
18:03:19	392666/392666	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:15%20GMT	https://www.bookmundi.com/kathmandu/manaslu-circuit-trek-362	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/manaslu-circuit-trek-362.html	(from https://www.bookmundi.com/kathmandu/16-days-manaslu-circuit-trekking-3905)
18:03:22	393827/393827	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:18%20GMT	https://www.bookmundi.com/kathmandu/manaslu-around-trek-10023	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/manaslu-around-trek-10023.html	(from https://www.bookmundi.com/kathmandu/16-days-manaslu-circuit-trekking-3905)
18:03:23	381936/381936	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:20%20GMT	https://www.bookmundi.com/kathmandu/10-day-langtang-valley-trek-4044	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/10-day-langtang-valley-trek-4044.html	(from https://www.bookmundi.com/kathmandu/16-days-manaslu-circuit-trekking-3905)
18:03:25	65210/65210	---M--	200	added ('OK')	image/jpeg	etag:%225a7a6880ee0be286e463359360b96c04%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/20-days-ebc-3-high-passes-trek-tour-2-18008_1577090014.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/20-days-ebc-3-high-passes-trek-tour-2-18008_1577090014.jpg	(from https://www.bookmundi.com/kathmandu/20-days-ebc-3-high-passes-trek-3908)
18:03:25	1626/1626	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20May%202018%2005:03:31%20GMT	https://www.bookmundi.com/files/resized/72x72/d21d07a0861f5a1ab8c2acfba48b8d4a_1525323696.JPG	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/files/resized/72x72/d21d07a0861f5a1ab8c2acfba48b8d4a_1525323696.jpg	(from https://www.bookmundi.com/kathmandu/everest-base-camp-trek-143)
18:03:26	71929/71929	---M--	200	added ('OK')	image/jpeg	etag:%2250b4b940174f962fa4a5a66eefee5eeb%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/everest-base-camp-trek-tour-2-263268_1581999005.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/everest-base-camp-trek-tour-2-263268_1581999005.jpg	(from https://www.bookmundi.com/kathmandu/everest-base-camp-trek-143)
18:03:26	4059/4059	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jul%202020%2004:23:37%20GMT	https://www.bookmundi.com/themes/global/resources/images/co21.png	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/themes/global/resources/images/co21.png	(from https://www.bookmundi.com/kathmandu/everest-base-camp-trek-143)
18:03:28	77031/77031	---M--	200	added ('OK')	image/jpeg	etag:%221564335225%22	https://i.ytimg.com/vi/DnIQiZFr1Og/sddefault.jpg	C:/Users/thinkpad/Desktop/xyz/i.ytimg.com/vi/DnIQiZFr1Og/sddefault.jpg	(from https://www.bookmundi.com/kathmandu/everest-base-camp-trek-143)
18:03:31	407284/407284	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:27%20GMT	https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-215	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/annapurna-base-camp-trek-215.html	(from https://www.bookmundi.com/kathmandu/everest-base-camp-trek-143)
18:03:34	405361/405361	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:31%20GMT	https://www.bookmundi.com/kathmandu/ghorepani-poon-hill-sunrise-trek-216	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/ghorepani-poon-hill-sunrise-trek-216.html	(from https://www.bookmundi.com/kathmandu/everest-base-camp-trek-143)
18:03:35	407821/407821	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:31%20GMT	https://www.bookmundi.com/kathmandu/15-day-annapurna-circuit-trek-with-tilicho-lake-7453	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/15-day-annapurna-circuit-trek-with-tilicho-lake-7453.html	(from https://www.bookmundi.com/kathmandu/everest-base-camp-trek-143)
18:03:39	387029/387029	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:35%20GMT	https://www.bookmundi.com/kathmandu/langtang-kyanjin-trek-214	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/langtang-kyanjin-trek-214.html	(from https://www.bookmundi.com/kathmandu/everest-base-camp-trek-143)
18:03:40	2329/2329	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20May%202018%2005:01:24%20GMT	https://www.bookmundi.com/files/resized/72x72/ae0b74a148414d3f232022211fd71d64_1525323585.JPG	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/files/resized/72x72/ae0b74a148414d3f232022211fd71d64_1525323585.jpg	(from https://www.bookmundi.com/kathmandu/everest-base-camp-kalapathar-trek-79)
18:03:41	43518/43518	---M--	200	added ('OK')	image/jpeg	etag:%22d195b60779dc0900affd2d17b2c49675%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/everest-base-camp-kalapathar-trek-tour-2-942_1582439967.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/everest-base-camp-kalapathar-trek-tour-2-942_1582439967.jpg	(from https://www.bookmundi.com/kathmandu/everest-base-camp-kalapathar-trek-79)
18:03:42	73181/73181	---M--	200	added ('OK')	image/jpeg	etag:%22d0b10558fc16e742120f4de4dece08cb%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/48482/1577840988-904.jpeg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/48482/1577840988-904.jpg	(from https://www.bookmundi.com/kathmandu/everest-base-camp-kalapathar-trek-79)
18:03:44	412115/412115	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:41%20GMT	https://www.bookmundi.com/kathmandu/annapurna-circuit-trek-37	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/annapurna-circuit-trek-37.html	(from https://www.bookmundi.com/kathmandu/everest-base-camp-kalapathar-trek-79)
18:03:47	415307/415307	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:43%20GMT	https://www.bookmundi.com/kathmandu/everest-base-camp-chola-pass-gokyo-trek-288	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/everest-base-camp-chola-pass-gokyo-trek-288.html	(from https://www.bookmundi.com/kathmandu/everest-base-camp-kalapathar-trek-79)
18:03:48	388916/388916	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:44%20GMT	https://www.bookmundi.com/kathmandu/langtang-valley-trek-87	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/langtang-valley-trek-87.html	(from https://www.bookmundi.com/kathmandu/everest-base-camp-kalapathar-trek-79)
18:03:49	409972/409972	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:46%20GMT	https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-378	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/annapurna-base-camp-trek-378.html	(from https://www.bookmundi.com/kathmandu/everest-base-camp-kalapathar-trek-79)
18:03:50	394817/394817	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:47%20GMT	https://www.bookmundi.com/kathmandu/gokyo-valley-trek-84	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/gokyo-valley-trek-84.html	(from https://www.bookmundi.com/kathmandu/everest-base-camp-kalapathar-trek-79)
18:03:51	395791/395791	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:48%20GMT	https://www.bookmundi.com/kathmandu/manaslu-circuit-trekking-89	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/manaslu-circuit-trekking-89.html	(from https://www.bookmundi.com/kathmandu/everest-base-camp-kalapathar-trek-79)
18:03:52	53292/53292	---M--	200	added ('OK')	image/jpeg	etag:%222a3e78ee9b74c6a7bf42eb6a1c656377%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/gokyo-everest-base-camp-trek-tour-2-20748_1545444735.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/gokyo-everest-base-camp-trek-tour-2-20748_1545444735.jpg	(from https://www.bookmundi.com/kathmandu/gokyo-everest-base-camp-trek-4289)
18:03:53	392624/392624	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:03:50%20GMT	https://www.bookmundi.com/kathmandu/everest-three-high-passes-trekking-100	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/everest-three-high-passes-trekking-100.html	(from https://www.bookmundi.com/kathmandu/everest-base-camp-kalapathar-trek-79)
18:03:54	112397/112397	---M--	200	added ('OK')	image/jpeg	etag:%22e6ead95dc3866a101616a70a08686f71%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/25190/1555078959-732.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/25190/1555078959-732.jpg	(from https://www.bookmundi.com/kathmandu/gokyo-everest-base-camp-trek-4289)
18:03:55	39730/39730	---M--	200	added ('OK')	image/jpeg	etag:%2239ba0c9b8cc45935e8fc2d41bf46aaa6%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/annapurna-base-camp-trek-tour-2-17492_1554180307.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/annapurna-base-camp-trek-tour-2-17492_1554180307.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-3839)
18:03:56	62663/62663	---M--	200	added ('OK')	image/jpeg	etag:%22cdc04c882bdd3957b90f4bce6247379f%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/46691/1576035582-903.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/46691/1576035582-903.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-3839)
18:03:57	48833/48833	---M--	200	added ('OK')	image/jpeg	etag:%2274a3f3185760185d750934eefc2f40b7%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/46691/1576035651-234.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/46691/1576035651-234.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-3839)
18:03:58	134525/134525	---M--	200	added ('OK')	image/jpeg	etag:%22537aa5b5e5c900c4b43c7e2d674719ae%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/26929/1540216966-601.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/26929/1540216966-601.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-3839)
18:04:00	103353/103353	---M--	200	added ('OK')	image/jpeg	etag:%22434f686e6dca183a9ef159ae46523372%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/26929/1540216973-954.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/26929/1540216973-954.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-3839)
18:04:02	98139/98139	---M--	200	added ('OK')	image/jpeg	etag:%227171087ad2cff845e9c3804cf0b0e196%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/26929/1540217014-117.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/26929/1540217014-117.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-3839)
18:04:03	67587/67587	---M--	200	added ('OK')	image/jpeg	etag:%2294cd5c5102892b2bde12f9959a3f0a0f%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/annapurna-circuit-trek-15-days-tour-2-28727_1529047081.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/annapurna-circuit-trek-15-days-tour-2-28727_1529047081.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-circuit-trek-15-days-5418)
18:04:05	69049/69049	---M--	200	added ('OK')	image/jpeg	etag:%224943324a314fb7e99fd3de3ce7574d92%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/everest-panorama-trek-tour-2-116966_1580201823.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/everest-panorama-trek-tour-2-116966_1580201823.jpg	(from https://www.bookmundi.com/kathmandu/everest-panorama-trek-7096)
18:04:05	21236/21236	---M--	200	added ('OK')	image/jpeg	etag:%22c99059d6478d801ca387eca30739df15%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/7-day-ghorepani-poon-hill-trek-tour-2-19499_1522214961.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/7-day-ghorepani-poon-hill-trek-tour-2-19499_1522214961.jpg	(from https://www.bookmundi.com/kathmandu/7-day-ghorepani-poon-hill-trek-4091)
18:04:06	61410/61410	---M--	200	added ('OK')	image/jpeg	etag:%22595e254473504b1c918fb19c8c4398c8%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/25222/1526172704-526.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/25222/1526172704-526.jpg	(from https://www.bookmundi.com/kathmandu/7-day-ghorepani-poon-hill-trek-4091)
18:04:08	97307/97307	---M--	200	added ('OK')	image/jpeg	etag:%224ca94d9366015edaa835c357de0b10b5%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/25222/1526172704-764.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/25222/1526172704-764.jpg	(from https://www.bookmundi.com/kathmandu/7-day-ghorepani-poon-hill-trek-4091)
18:04:09	55032/55032	---M--	200	added ('OK')	image/jpeg	etag:%22c4fd8490395fac8e58f7c0ce5569911a%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/25222/1526172727-858.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/25222/1526172727-858.jpg	(from https://www.bookmundi.com/kathmandu/7-day-ghorepani-poon-hill-trek-4091)
18:04:14	44930/44930	---M--	200	added ('OK')	image/jpeg	etag:%2211a02a53c74b297bdbd312010afd1cd8%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/25222/1526172735-179.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/25222/1526172735-179.jpg	(from https://www.bookmundi.com/kathmandu/7-day-ghorepani-poon-hill-trek-4091)
18:04:15	52543/52543	---M--	200	added ('OK')	image/jpeg	etag:%22c860212a0b0875f19faf4a12e174db07%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/manaslu-circuit-trek-tour-2-258256_1570368737.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/manaslu-circuit-trek-tour-2-258256_1570368737.jpg	(from https://www.bookmundi.com/kathmandu/manaslu-circuit-trek-362)
18:04:17	47560/47560	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://i.ytimg.com/vi/WanbndiXqYA/sddefault.jpg	C:/Users/thinkpad/Desktop/xyz/i.ytimg.com/vi/WanbndiXqYA/sddefault.jpg	(from https://www.bookmundi.com/kathmandu/manaslu-circuit-trek-362)
18:04:18	1934/1934	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20May%202018%2005:17:53%20GMT	https://www.bookmundi.com/files/resized/72x72/c89e17f4c48b36da69b6ecf297c5f7c6_1525323572.JPG	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/files/resized/72x72/c89e17f4c48b36da69b6ecf297c5f7c6_1525323572.jpg	(from https://www.bookmundi.com/kathmandu/manaslu-around-trek-10023)
18:04:19	53329/53329	---M--	200	added ('OK')	image/jpeg	etag:%22bcd11d9b1d779d72b1f5c8aa050d260a%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/manaslu-around-trek-tour-2-464855_1552738301.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/manaslu-around-trek-tour-2-464855_1552738301.jpg	(from https://www.bookmundi.com/kathmandu/manaslu-around-trek-10023)
18:04:20	57217/57217	---M--	200	added ('OK')	image/jpeg	etag:%22cbef5f0297e48b9c8093f6afc5a46b2c%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/10-day-langtang-valley-trek-tour-2-19178_1546266834.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/10-day-langtang-valley-trek-tour-2-19178_1546266834.jpg	(from https://www.bookmundi.com/kathmandu/10-day-langtang-valley-trek-4044)
18:04:22	73666/73666	---M--	200	added ('OK')	image/jpeg	etag:%22bd81d7fcb41bd7dddbdff8e9aff13cb8%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/annapurna-base-camp-trek-tour-2-19859_1568808385.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/annapurna-base-camp-trek-tour-2-19859_1568808385.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-215)
18:04:22	22052/22052	---M--	200	added ('OK')	image/jpeg	etag:%225e504d0e84fe932622704d5ff498efbc%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/46331/1575437280-203.jpeg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/46331/1575437280-203.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-215)
18:04:23	31873/31873	---M--	200	added ('OK')	image/jpeg	etag:%229246bcda13dac07841c6548f42d89d5b%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/46331/1575437281-489.jpeg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/46331/1575437281-489.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-215)
18:04:24	49452/49452	---M--	200	added ('OK')	image/jpeg	etag:%22e4b10235f0ec950b83acacc5306f6942%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/46331/1575437282-604.jpeg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/46331/1575437282-604.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-215)
18:04:25	81598/81598	---M--	200	added ('OK')	image/jpeg	etag:%228a8b3167a41c794020d47f004493b5bf%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/46331/1575437282-940.jpeg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/46331/1575437282-940.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-215)
18:04:28	386754/386754	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:04:25%20GMT	https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-4347	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/annapurna-base-camp-trek-4347.html	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-215)
18:04:30	53392/53392	---M--	200	added ('OK')	image/jpeg	etag:%22690e5dde84eb6537ebf7c2c5903c5eeb%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/ghorepani-poon-hill-sunrise-trek-tour-2-191826_1577257675.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/ghorepani-poon-hill-sunrise-trek-tour-2-191826_1577257675.jpg	(from https://www.bookmundi.com/kathmandu/ghorepani-poon-hill-sunrise-trek-216)
18:04:30	394937/394937	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:04:28%20GMT	https://www.bookmundi.com/kathmandu/10-day-everest-base-camp-trek-with-chopper-return-8079	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/10-day-everest-base-camp-trek-with-chopper-return-8079.html	(from https://www.bookmundi.com/kathmandu/annapurna-base-camp-trek-215)
18:04:32	383492/383492	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:04:29%20GMT	https://www.bookmundi.com/kathmandu/poonhill-trek-59	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/poonhill-trek-59.html	(from https://www.bookmundi.com/kathmandu/ghorepani-poon-hill-sunrise-trek-216)
18:05:36	403715/403715	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:04:30%20GMT	https://www.bookmundi.com/kathmandu/ghorepani-poon-hill-trek-5-days-3230	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/ghorepani-poon-hill-trek-5-days-3230.html	(from https://www.bookmundi.com/kathmandu/ghorepani-poon-hill-sunrise-trek-216)
18:05:37	51962/51962	---M--	200	added ('OK')	image/jpeg	etag:%223c75ecccc523353955a90aff3b17c800%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/15-day-annapurna-circuit-trek-with-tilicho-lake-tour-2-229935_1573731880.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/15-day-annapurna-circuit-trek-with-tilicho-lake-tour-2-229935_1573731880.jpg	(from https://www.bookmundi.com/kathmandu/15-day-annapurna-circuit-trek-with-tilicho-lake-7453)
18:05:40	392356/392356	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2012:05:37%20GMT	https://www.bookmundi.com/kathmandu/annapurna-circuit-trek-117	C:/Users/thinkpad/Desktop/xyz/www.bookmundi.com/kathmandu/annapurna-circuit-trek-117.html	(from https://www.bookmundi.com/kathmandu/15-day-annapurna-circuit-trek-with-tilicho-lake-7453)
18:05:41	41449/41449	---M--	200	added ('OK')	image/jpeg	etag:%225e7c91b3744b472875b5a5cf7582657e%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/langtang-kyanjin-trek-tour-2-427238_1528075425.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/langtang-kyanjin-trek-tour-2-427238_1528075425.jpg	(from https://www.bookmundi.com/kathmandu/langtang-kyanjin-trek-214)
18:05:43	91223/91223	---M--	200	added ('OK')	image/jpeg	etag:%22e13818ddf715d50faf0454df5f765c01%22	https://d3hne3c382ip58.cloudfront.net/resized/750x420/annapurna-circuit-trek-tour-2-81820_1577958233.JPG	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/resized/750x420/annapurna-circuit-trek-tour-2-81820_1577958233.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-circuit-trek-37)
18:05:45	111571/111571	---M--	200	added ('OK')	image/jpeg	etag:%2259f07e3d1b00b0be3a18a4a1a750b26a%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/45121/1574958951-380.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/45121/1574958951-380.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-circuit-trek-37)
18:05:46	72757/72757	---M--	200	added ('OK')	image/jpeg	etag:%22d52783523e443d84d32c4341395a85a9%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/45121/1574958971-3.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/45121/1574958971-3.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-circuit-trek-37)
18:05:49	74530/74530	---M--	200	added ('OK')	image/jpeg	etag:%2229d39ab7ce9a0a48b59185e87afb961c%22	https://d3hne3c382ip58.cloudfront.net/files/rating/uploads/45121/1574958991-559.jpg	C:/Users/thinkpad/Desktop/xyz/d3hne3c382ip58.cloudfront.net/files/rating/uploads/45121/1574958991-559.jpg	(from https://www.bookmundi.com/kathmandu/annapurna-circuit-trek-37)
